1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.028018278018278,0.0272967772967773,0.0329485329485329,0.0320767195767196,0.0253427128427128,0.0493326118326118,0.0184283309283309,0.10705266955267,0.0278679653679654,0.0356240981240981,0.0257335257335257,1,0.0241702741702742,0.0411556036556037,0.0217352092352092,0.0524290524290524,0.0268458393458393,0.0297919672919673,0.0239598364598365,0.0336700336700337,0.0181878306878307,0.028018278018278,0.0313251563251563,0.0342111592111592,0.020983645983646,0.0401936026936027,0.0218253968253968,1,0.0476491101491101,0.0182479557479557,0.0269360269360269,0.0235990860990861,1,0.0492724867724868,0.0168951418951419,0.0312650312650313,0.0217652717652718,0.0233285233285233,0.0247715247715248,0.0350529100529101,0.0216750841750842,0.0281084656084656,0.0224266474266474,0.0327982202982203,0.023538961038961,0.032046657046657,0.0211940836940837,1,1,0.037487974987975,0.0208032708032708,0.0444324194324194,1,1,0.0453944203944204,0.0292809042809043,0.066468253968254,0.0277176527176527,0.037999037999038,0.0210137085137085,0.0261844636844637,0.0345719095719096,0.0317159692159692,0.0294612794612795,0.044011544011544,1,0.0193602693602694,0.0428691678691679,0.0270262145262145,0.0439514189514189,0.0214345839345839,0.0506253006253006,0.0287097162097162,0.0336700336700337,0.0286796536796537,1,0.0198412698412698,0.0366762866762867,0.0357443482443482,1,0.0200517075517076,0.0753367003367003,0.0488215488215488,0.0205026455026455,0.0374278499278499,1,0.0244708994708995,0.044522607022607,0.0306637806637807,0.0246813371813372,0.0244708994708995,0.0298821548821549,0.0242303992303992,1,0.0216149591149591,0.0201719576719577,1,0.0177068302068302,0.0252825877825878,0.0209535834535835,0.0232383357383357,0.0513167388167388,0.0191197691197691,0.060966810966811,0.0609066859066859,0.0215247715247715,1,0.0299122174122174,0.0198713323713324,0.0259139009139009,0.04503367003367,0.145232082732083,0.0218855218855219,0.0317460317460317,0.0340909090909091,0.0184583934583935,0.0277176527176527,0.0456649831649832,1,0.0329184704184704,0.0228775853775854,0.0322570947570948,0.0240199615199615,0.0315656565656566,0.0451839826839827,0.0637626262626263,0.0248917748917749,0.0234487734487734,0.049963924963925,0.0584114959114959,0.0348725348725349,0.0192400192400192,0.0202320827320827,0.0201118326118326,0.0229076479076479,0.0253727753727754,0.0201719576719577,0.0296416546416546,0.0343314093314093,0.0428391053391053,0.0413359788359788,0.0215548340548341,0.0199915824915825,1,0.0250420875420875,0.0433802308802309,1,0.0402236652236652,0.0303631553631554,0.022516835016835,0.0488516113516114,0.0187890812890813,0.020472582972583,0.0328884078884079,0.0241101491101491,1,1,0.0299422799422799,0.052008177008177,1,0.0220959595959596,0.0404040404040404,0.0181277056277056,1,0.0265752765752766,0.0216450216450216,0.0217051467051467,1,0.0272667147667148,0.0208934583934584,1,0.0298520923520924,0.0254930254930255,0.028018278018278,0.0232383357383357,0.0198713323713324,0.0203523328523329,0.0636423761423761,0.0668290043290043,0.0308140933140933,0.0278078403078403,0.0453643578643579,0.0490319865319865,1,0.0256734006734007,0.0212842712842713,0.0382996632996633,0.0236291486291486,0.0358645983645984,0.0198412698412698,0.0262746512746513,0.0236592111592112,1,0.018999518999519,0.0214345839345839,0.0205928330928331,0.0238095238095238,0.0373376623376623,0.0180074555074555,0.0362253487253487
0.0118145743145743,0.00598244348244348,0.00658369408369408,0.00781625781625782,0.00904882154882155,0.0210137085137085,0.0136183261183261,0.00607263107263107,0.0281986531986532,0.00880832130832131,0.0058020683020683,0.011513949013949,0.00937950937950938,0.00688431938431938,0.00604256854256854,0.0232082732082732,0.0178270803270803,0.00496031746031746,0.0104316979316979,0.00760582010582011,0.0045995670995671,0.00745550745550746,0.00499037999037999,0.0104316979316979,0.00553150553150553,0.00601250601250601,0.00823713323713324,0.00405844155844156,0.0140993265993266,0.0203222703222703,0.0117544492544493,0.00751563251563252,0.021494708994709,0.00922919672919673,0.0177068302068302,0.00556156806156806,0.00375781625781626,0.00721500721500722,0.051497113997114,0.0101010101010101,0.00456950456950457,0.00856782106782107,0.00901875901875902,0.0171055796055796,0.0206228956228956,0.00529100529100529,0.00697450697450697,0.00724506974506975,0.00595238095238095,0.00844757094757095,0.00736531986531987,0.00408850408850409,0.0129569504569505,0.00577200577200577,0.00535113035113035,0.00910894660894661,0.00426887926887927,0.0052008177008177,0.00484006734006734,0.00733525733525734,0.0131072631072631,0.0108225108225108,0.00955988455988456,0.00562169312169312,0.0133477633477633,0.00502044252044252,0.00595238095238095,0.00450937950937951,0.00390812890812891,0.00649350649350649,0.00772607022607023,0.00793650793650794,0.00751563251563252,0.00505050505050505,0.0064033189033189,0.00934944684944685,0.00763588263588264,0.0052008177008177,0.00802669552669553,0.0116041366041366,0.00481000481000481,0.00631313131313131,0.00502044252044252,0.00757575757575758,0.0206228956228956,0.00928932178932179,0.0160834535834536,0.019450456950457,0.00778619528619529,0.0463864838864839,0.00895863395863396,0.00971019721019721,0.00568181818181818,0.00844757094757095,0.00937950937950938,0.0112133237133237,0.00787638287638288,0.0208333333333333,0.00405844155844156,0.0126863876863877,0.0302729677729678,0.0100709475709476,0.0085978835978836,0.00790644540644541,0.00622294372294372,0.00468975468975469,0.00502044252044252,0.0102513227513228,0.0220658970658971,0.0177368927368927,0.00586219336219336,0.0136183261183261,0.00971019721019721,0.00535113035113035,0.00898869648869649,0.0123556998556999,0.00484006734006734,0.0082972582972583,0.00709475709475709,0.0218554593554594,0.00814694564694565,0.00514069264069264,0.00730519480519481,0.00462962962962963,0.0073953823953824,0.0219155844155844,0.00649350649350649,0.00474987974987975,0.00742544492544493,0.0064033189033189,0.00832732082732083,0.00538119288119288,0.0119348244348244,0.00583213083213083,0.00484006734006734,0.00952982202982203,0.00709475709475709,0.00484006734006734,0.00535113035113035,0.011453823953824,0.00983044733044733,0.00484006734006734,0.0108225108225108,0.0118145743145743,0.0129268879268879,0.0133477633477633,0.00420875420875421,0.00748556998556999,0.00529100529100529,0.00477994227994228,0.00634319384319384,0.00661375661375661,0.0183982683982684,0.00435906685906686,0.00826719576719577,0.00995069745069745,0.00796657046657047,0.00535113035113035,0.0076960076960077,0.00718494468494468,0.00532106782106782,0.00974025974025974,0.0109427609427609,0.00736531986531987,0.00462962962962963,0.00763588263588264,0.0102212602212602,0.00423881673881674,0.00465969215969216,0.00538119288119288,0.00874819624819625,0.0073953823953824,0.00508056758056758,0.00471981721981722,0.00360750360750361,0.00502044252044252,0.0111832611832612,0.00523088023088023,0.00691438191438191,0.00381794131794132,0.00706469456469456,0.00541125541125541,0.00481000481000481,0.00766594516594517,0.00541125541125541,0.0061026936026936,0.0156926406926407,0.0135281385281385,0.00511063011063011,0.00667388167388167,0.00559163059163059,0.00592231842231842,0.00432900432900433,0.015993265993266,0.00432900432900433,0.00613275613275613,0.0064033189033189,0.0125661375661376,0.011513949013949,0.00712481962481962
0.00105218855218855,0.00237493987493987,0.00186387686387686,0.00390812890812891,0.000481000481000481,0.000841750841750842,0.00102212602212602,0.000841750841750842,0.000691438191438191,0.00204425204425204,0.00219456469456469,0.000721500721500722,0.00468975468975469,0.00477994227994228,0.000931938431938432,0.00177368927368927,0.000511063011063011,0.000571188071188071,0.00114237614237614,0.00114237614237614,0.000571188071188071,0.00273569023569024,0.0143698893698894,0.000601250601250601,0.000781625781625782,0.00117243867243867,0.0012025012025012,0.000330687830687831,0.000661375661375661,0.000721500721500722,0.00222462722462722,0.000511063011063011,0.00261544011544012,0.000871813371813372,0.00126262626262626,0.00189393939393939,0.000691438191438191,0.00589225589225589,0.00267556517556518,0.000871813371813372,0.000962000962000962,0.000661375661375661,0.00108225108225108,0.00126262626262626,0.000511063011063011,0.00144300144300144,0.00165343915343915,0.00366762866762867,0.000871813371813372,0.00162337662337662,0.000601250601250601,0.000511063011063011,0.000661375661375661,0.00111231361231361,0.00102212602212602,0.000901875901875902,0.0012025012025012,0.0021043771043771,0.00249518999519,0.00544131794131794,0.000992063492063492,0.00285594035594036,0.000751563251563252,0.00147306397306397,0.000721500721500722,0.00207431457431457,0.000661375661375661,0.000631313131313131,0.000751563251563252,0.00207431457431457,0.00144300144300144,0.0172258297258297,0.000511063011063011,0.000811688311688312,0.00126262626262626,0.000841750841750842,0.00216450216450216,0.00165343915343915,0.000871813371813372,0.00384800384800385,0.00108225108225108,0.000661375661375661,0.00138287638287638,0.000661375661375661,0.00496031746031746,0.00324675324675325,0.000300625300625301,0.00123256373256373,0.00426887926887927,0.000901875901875902,0.000841750841750842,0.000751563251563252,0.000781625781625782,0.0052008177008177,0.000962000962000962,0.000691438191438191,0.000511063011063011,0.0058020683020683,0.0018037518037518,0.000511063011063011,0.00135281385281385,0.000751563251563252,0.00547138047138047,0.00252525252525253,0.000962000962000962,0.000300625300625301,0.00754569504569505,0.00114237614237614,0.00135281385281385,0.0118446368446368,0.000841750841750842,0.000721500721500722,0.00132275132275132,0.000931938431938432,0.00222462722462722,0.00204425204425204,0.00198412698412698,0.000962000962000962,0.0015031265031265,0.00496031746031746,0.00165343915343915,0.000240500240500241,0.00303631553631554,0.00228475228475228,0.00225468975468975,0.00156325156325156,0.00129268879268879,0.00108225108225108,0.00141293891293891,0.00450937950937951,0.000691438191438191,0.0021043771043771,0.00375781625781626,0.00192400192400192,0.00342712842712843,0.00420875420875421,0.00144300144300144,0.000691438191438191,0.0015031265031265,0.00132275132275132,0.000511063011063011,0.000571188071188071,0.000450937950937951,0.00291606541606542,0.00174362674362674,0.000721500721500722,0.00108225108225108,0.00162337662337662,0.00499037999037999,0.000511063011063011,0.000721500721500722,0.000541125541125541,0.00198412698412698,0.000571188071188071,0.00165343915343915,0.00348725348725349,0.00294612794612795,0.000721500721500722,0.000901875901875902,0.00126262626262626,0.0067039442039442,0.000571188071188071,0.00571188071188071,0.00420875420875421,0.00694444444444444,0.00474987974987975,0.000631313131313131,0.0018037518037518,0.000691438191438191,0.000781625781625782,0.00177368927368927,0.000631313131313131,0.000601250601250601,0.0012025012025012,0.00195406445406445,0.000781625781625782,0.000811688311688312,0.000481000481000481,0.000481000481000481,0.00108225108225108,0.000841750841750842,0.00108225108225108,0.00814694564694565,0.000601250601250601,0.00793650793650794,0.000661375661375661,0.00261544011544012,0.000541125541125541,0.000751563251563252,0.000631313131313131,0.000751563251563252,0.00159331409331409,0.00790644540644541,0.00108225108225108,0.00156325156325156,0.000571188071188071,0.00117243867243867,0.000901875901875902,0.000691438191438191,0.00246512746512747
0.000450937950937951,0.000240500240500241,0.00012025012025012,0.00021043771043771,3.00625300625301e-05,0.000360750360750361,9.01875901875902e-05,0.000390812890812891,0.00012025012025012,0.00012025012025012,0,0.00012025012025012,0,0.00018037518037518,0,0,0.000450937950937951,3.00625300625301e-05,0.00018037518037518,0,0,9.01875901875902e-05,3.00625300625301e-05,0.000300625300625301,0.000360750360750361,3.00625300625301e-05,0,0.00021043771043771,0.000270562770562771,0.00012025012025012,3.00625300625301e-05,3.00625300625301e-05,3.00625300625301e-05,0.00018037518037518,6.01250601250601e-05,9.01875901875902e-05,0,0.00018037518037518,0,6.01250601250601e-05,3.00625300625301e-05,0,0.00018037518037518,3.00625300625301e-05,3.00625300625301e-05,0.00015031265031265,0,3.00625300625301e-05,3.00625300625301e-05,0,0.000270562770562771,0,6.01250601250601e-05,3.00625300625301e-05,0.00012025012025012,6.01250601250601e-05,0,3.00625300625301e-05,9.01875901875902e-05,9.01875901875902e-05,0.00123256373256373,0,6.01250601250601e-05,3.00625300625301e-05,3.00625300625301e-05,0.000240500240500241,3.00625300625301e-05,0.000360750360750361,0.000270562770562771,6.01250601250601e-05,6.01250601250601e-05,3.00625300625301e-05,3.00625300625301e-05,0.000270562770562771,6.01250601250601e-05,0.000811688311688312,3.00625300625301e-05,3.00625300625301e-05,0,0,3.00625300625301e-05,6.01250601250601e-05,0.000481000481000481,0.000691438191438191,3.00625300625301e-05,0.000300625300625301,6.01250601250601e-05,9.01875901875902e-05,0.00012025012025012,0,6.01250601250601e-05,0.000541125541125541,0.00363756613756614,0.000240500240500241,0,0.000661375661375661,0.00123256373256373,3.00625300625301e-05,0,0,0,0.00015031265031265,0.00012025012025012,0.000330687830687831,0,0.00018037518037518,9.01875901875902e-05,0.00015031265031265,0.00015031265031265,6.01250601250601e-05,3.00625300625301e-05,9.01875901875902e-05,3.00625300625301e-05,0.00021043771043771,0,3.00625300625301e-05,0.000330687830687831,0.000330687830687831,0,0.000240500240500241,0.00414862914862915,0.000330687830687831,0.000240500240500241,0,0,0,9.01875901875902e-05,3.00625300625301e-05,0.00015031265031265,0,0.00018037518037518,3.00625300625301e-05,3.00625300625301e-05,3.00625300625301e-05,0,0.00141293891293891,0.000390812890812891,0.000360750360750361,0.00012025012025012,0,9.01875901875902e-05,0.000571188071188071,6.01250601250601e-05,0.00012025012025012,3.00625300625301e-05,0,0.00159331409331409,0.000721500721500722,3.00625300625301e-05,0,0.00015031265031265,0,0.000300625300625301,0.00015031265031265,0,0.000420875420875421,6.01250601250601e-05,3.00625300625301e-05,3.00625300625301e-05,3.00625300625301e-05,0.000390812890812891,0.00012025012025012,3.00625300625301e-05,0,9.01875901875902e-05,6.01250601250601e-05,9.01875901875902e-05,0.00012025012025012,3.00625300625301e-05,0.000330687830687831,6.01250601250601e-05,9.01875901875902e-05,0.00015031265031265,3.00625300625301e-05,0.00273569023569024,3.00625300625301e-05,6.01250601250601e-05,6.01250601250601e-05,0,0.000691438191438191,3.00625300625301e-05,9.01875901875902e-05,3.00625300625301e-05,6.01250601250601e-05,0.000390812890812891,6.01250601250601e-05,0.000511063011063011,6.01250601250601e-05,0.000360750360750361,0.00012025012025012,0.00147306397306397,3.00625300625301e-05,0,9.01875901875902e-05,0.00018037518037518,0,3.00625300625301e-05,9.01875901875902e-05,3.00625300625301e-05,3.00625300625301e-05
0,0,0,0,0,3.00625300625301e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01250601250601e-05,0,0,0,0,0,0,0,0,0,6.01250601250601e-05,0,0,6.01250601250601e-05,0,0,0,3.00625300625301e-05,0,3.00625300625301e-05,0,0,0,0,0,0,0,0,3.00625300625301e-05,0,0,0,0,3.00625300625301e-05,0,0,3.00625300625301e-05,0,0,3.00625300625301e-05,0,0,0,0,0,0,0,0,0,0,0.000841750841750842,6.01250601250601e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00625300625301e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00625300625301e-05,0,0,0,0,0,3.00625300625301e-05,0,0,0,0,6.01250601250601e-05,0,0,9.01875901875902e-05,0,0,0,0,0,0.00018037518037518,0,0,3.00625300625301e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00625300625301e-05,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00625300625301e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
